INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Midwestern State University,Wichita Falls,TX,www.mwsu.edu,1,6,12,33.877143,-98.51774,19,13,0.6164,495,505,465,21,21,21,7,995,16931,7753,9703,0.7195,43000,38400,37400,40700,40700,0.4197,0.5803
University of North Texas,Denton,TX,www.unt.edu,1,6,12,33.210958,-97.151211,15,15,0.6538,545,555,NULL,24,22,23,NULL,1096,19405,9346,18034,0.7804,46600,36100,39100,41800,43800,0.4833,0.5167
Northwood University-Texas,Cedar Hill,TX,www.northwood.edu,2,6,41,32.607123,-96.967103,29,6,0.6897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28405,23132,23132,0.2209,48300,43400,42600,46400,47500,0.3863,0.6137
Our Lady of the Lake University,San Antonio,TX,www.ollusa.edu,2,6,11,29.425611,-98.54395,18,10,0.4952,460,475,NULL,20,19,20,NULL,941,35340,24596,24596,0.6299,38600,34700,36500,37000,40600,0.2976,0.7024
The University of Texas Rio Grande Valley,Edinburg,TX,www.utrgv.edu,1,6,13,26.306629,-98.172112,17,15,0.628,470,490,460,20,19,20,7,953,11963,5173,14023,0.7608,41600,33200,36200,37800,41400,0.4407,0.5593
Paul Quinn College,Dallas,TX,www.pqc.edu,2,6,11,32.677195,-96.755864,22,8,0.8997,537,572,527,22,23,22,7,1070,23459,13375,13375,0.4821,29700,25900,26700,25900,30700,0.4559,0.5441
Prairie View A & M University,Prairie View,TX,www.pvamu.edu,1,6,32,30.094591,-95.992066,17,13,0.3913,415,435,405,18,16,18,6,850,17876,9461,20928,0.6685,38200,32400,33100,34800,35800,0.4097,0.5903
Rice University,Houston,TX,www.rice.edu,2,6,11,29.716485,-95.403625,15,14,0.151,720,750,720,33,34,33,9,1460,54291,40566,40566,0.959,80200,59000,66600,76800,75200,0.5211,0.4789
Saint Edward's University,Austin,TX,https://www.stedwards.edu,2,6,11,30.229844,-97.75763,18,13,0.7836,565,545,545,25,25,24,NULL,1116,46212,36550,36550,0.8281,52000,38400,44000,46300,48900,0.3904,0.6096
University of St Thomas,Houston,TX,www.stthom.edu,2,6,11,29.738113,-95.394178,18,9,0.7899,545,560,530,25,25,24,8,1111,38726,29440,29440,0.8755,55500,39200,44300,49600,51600,0.3935,0.6065
Sam Houston State University,Huntsville,TX,www.shsu.edu/,1,6,32,30.7247,-95.5519,17,15,0.7367,500,505,NULL,21,22,21,NULL,1000,19721,7294,15982,0.7874,45800,36800,39800,42000,43800,0.4,0.6
Schreiner University,Kerrville,TX,www.schreiner.edu,2,6,33,30.03108,-99.131076,21,11,0.9353,485,505,460,22,20,22,7,997,34065,24360,24360,0.6722,39800,32600,34400,36200,38900,0.4176,0.5824
St Mary's University,San Antonio,TX,www.stmarytx.edu/,2,6,11,29.451793,-98.564307,18,14,0.5946,515,520,NULL,22,21,22,7,1033,36504,26186,26186,0.7718,50100,35100,40600,43400,46300,0.4392,0.5608
